folder n coef type seed tests id
dataset_31_200k 66184 98407189 14 22 1000 11722
dataset_31_200k 171165 1127626317 14 23 1000 11723
dataset_31_200k 55589 46823092 14 24 1000 11724
dataset_31_200k 88773 195216672 14 25 1000 11725
dataset_31_200k 15739 1516475906 14 26 1000 11726
dataset_31_200k 124081 1790768886 14 27 1000 11727
dataset_31_200k 154089 1864020343 14 28 1000 11728
dataset_31_200k 34287 547633005 14 29 1000 11729
dataset_31_200k 124187 1169361997 14 30 1000 11730
dataset_31_200k 182358 1780055781 14 31 1000 11731
dataset_31_200k 96570 1834989443 14 32 1000 11732
dataset_31_200k 92278 505002528 14 33 1000 11733
dataset_31_200k 153132 1729930069 14 34 1000 11734
dataset_31_200k 30207 906377601 14 35 1000 11735
dataset_31_200k 90461 2089101707 14 36 1000 11736
dataset_31_200k 107700 1452823578 14 37 1000 11737
dataset_31_200k 157304 1699598445 14 38 1000 11738
dataset_31_200k 74749 910798237 14 39 1000 11739
dataset_31_200k 99484 1913924898 14 40 1000 11740
dataset_31_200k 41001 1182419575 14 41 1000 11741
dataset_31_200k 144586 2136527011 14 42 1000 11742
dataset_31_200k 67228 89847275 14 43 1000 11743
dataset_31_200k 175649 534063204 14 44 1000 11744
dataset_31_200k 49235 1718343224 14 45 1000 11745
dataset_31_200k 89350 1907104809 14 46 1000 11746
dataset_31_200k 186532 1829649354 14 47 1000 11747
dataset_31_200k 33232 1775497831 14 48 1000 11748
dataset_31_200k 140026 1928059556 14 49 1000 11749
dataset_31_200k 93452 1029817083 14 50 1000 11750
dataset_31_200k 184675 1837632157 14 51 1000 11751
dataset_31_200k 110242 447271561 14 52 1000 11752
dataset_31_200k 118301 704555630 14 53 1000 11753
dataset_31_200k 108547 1284623080 14 54 1000 11754
dataset_31_200k 69497 1524674131 14 55 1000 11755
dataset_31_200k 89622 1145404345 14 56 1000 11756
dataset_31_200k 161358 1412557528 14 57 1000 11757
dataset_31_200k 10393 386465958 14 58 1000 11758
dataset_31_200k 105054 1913017108 14 59 1000 11759
dataset_31_200k 3039 1363224676 14 60 1000 11760
dataset_31_200k 73108 270256238 14 61 1000 11761
dataset_31_200k 197825 937825239 14 62 1000 11762
dataset_31_200k 14029 321443697 14 63 1000 11763
dataset_31_200k 60847 655314175 14 64 1000 11764
dataset_31_200k 133694 889971376 14 65 1000 11765
dataset_31_200k 107793 968790230 14 66 1000 11766
dataset_31_200k 168580 713365890 14 67 1000 11767
dataset_31_200k 43300 2124554762 14 68 1000 11768
dataset_31_200k 5455 165792598 14 69 1000 11769
dataset_31_200k 118906 461717220 14 70 1000 11770
dataset_31_200k 85828 1683797371 14 71 1000 11771
dataset_31_200k 88783 55750357 14 72 1000 11772
dataset_31_200k 172653 1889029735 14 73 1000 11773
dataset_31_200k 164213 539255251 14 74 1000 11774
dataset_31_200k 1698 688697513 14 75 1000 11775
dataset_31_200k 69087 1666016568 14 76 1000 11776
dataset_31_200k 74924 929140932 14 77 1000 11777
dataset_31_200k 33319 868952656 14 78 1000 11778
dataset_31_200k 121793 380696111 14 79 1000 11779
dataset_31_200k 71299 1845824002 14 80 1000 11780
dataset_31_200k 17918 328333532 14 81 1000 11781
dataset_31_200k 97668 1551569175 14 82 1000 11782
dataset_31_200k 168655 1701494639 14 83 1000 11783
dataset_31_200k 189035 1158110757 14 84 1000 11784
dataset_31_200k 110300 1632533693 14 85 1000 11785
dataset_31_200k 40925 415255778 14 86 1000 11786
dataset_31_200k 23953 1620385811 14 87 1000 11787
dataset_31_200k 88609 1511837778 14 88 1000 11788
dataset_31_200k 99164 881282229 14 89 1000 11789
dataset_31_200k 166709 1958394844 14 90 1000 11790
dataset_31_200k 122497 2127128592 14 91 1000 11791
dataset_31_200k 194927 1606803547 14 92 1000 11792
dataset_31_200k 19382 84615581 14 93 1000 11793
dataset_31_200k 56362 956502911 14 94 1000 11794
dataset_31_200k 139488 1840326778 14 95 1000 11795
dataset_31_200k 132400 1962745799 14 96 1000 11796
dataset_31_200k 27614 706351833 14 97 1000 11797
dataset_31_200k 66524 198968611 14 98 1000 11798
dataset_31_200k 90684 1438033868 14 99 1000 11799
dataset_31_200k 29240 1573711576 15 0 1000 11800
dataset_31_200k 6033 378344044 15 1 1000 11801
dataset_31_200k 97943 1726306308 15 2 1000 11802
dataset_31_200k 72155 1907090770 15 3 1000 11803
dataset_31_200k 180330 1538864241 15 4 1000 11804
dataset_31_200k 15338 48408401 15 5 1000 11805
dataset_31_200k 194030 830036148 15 6 1000 11806
dataset_31_200k 47398 962754435 15 7 1000 11807
dataset_31_200k 88743 313017417 15 8 1000 11808
dataset_31_200k 65825 1373143516 15 9 1000 11809
dataset_31_200k 178527 1281331330 15 10 1000 11810
dataset_31_200k 96010 1451827574 15 11 1000 11811
dataset_31_200k 92628 331618933 15 12 1000 11812
dataset_31_200k 166802 419733358 15 13 1000 11813
dataset_31_200k 78557 515453437 15 14 1000 11814
dataset_31_200k 119341 16338838 15 15 1000 11815
dataset_31_200k 191154 1116512694 15 16 1000 11816
dataset_31_200k 199402 267703042 15 17 1000 11817
dataset_31_200k 113053 997451988 15 18 1000 11818
dataset_31_200k 35840 1798393361 15 19 1000 11819
dataset_31_200k 141216 382141157 15 20 1000 11820
dataset_31_200k 188462 2068005695 15 21 1000 11821
dataset_31_200k 60684 2000712868 15 22 1000 11822
dataset_31_200k 60850 2001392496 15 23 1000 11823
dataset_31_200k 150084 1784954301 15 24 1000 11824
dataset_31_200k 69190 1843739289 15 25 1000 11825
dataset_31_200k 84936 2111128645 15 26 1000 11826
dataset_31_200k 145142 1601015303 15 27 1000 11827
dataset_31_200k 104263 2118402451 15 28 1000 11828
dataset_31_200k 61522 573227705 15 29 1000 11829
dataset_31_200k 35685 128357010 15 30 1000 11830
dataset_31_200k 97274 1950506715 15 31 1000 11831
dataset_31_200k 3140 112405278 15 32 1000 11832
dataset_31_200k 48581 1285166378 15 33 1000 11833
dataset_31_200k 69408 1350724034 15 34 1000 11834
dataset_31_200k 186437 471624157 15 35 1000 11835
dataset_31_200k 34467 1555923270 15 36 1000 11836
dataset_31_200k 152516 380065825 15 37 1000 11837
dataset_31_200k 114536 403367489 15 38 1000 11838
dataset_31_200k 171048 1962351107 15 39 1000 11839
dataset_31_200k 17253 663524681 15 40 1000 11840
dataset_31_200k 85992 2012698630 15 41 1000 11841
dataset_31_200k 108257 2116337810 15 42 1000 11842
dataset_31_200k 94924 1943185232 15 43 1000 11843
dataset_31_200k 95343 369684444 15 44 1000 11844
dataset_31_200k 173682 156006372 15 45 1000 11845
dataset_31_200k 175010 300302435 15 46 1000 11846
dataset_31_200k 114407 931909387 15 47 1000 11847
dataset_31_200k 87546 993165924 15 48 1000 11848
dataset_31_200k 64865 1836135001 15 49 1000 11849
dataset_31_200k 28965 864097659 15 50 1000 11850
dataset_31_200k 188043 516920808 15 51 1000 11851
dataset_31_200k 20260 100991110 15 52 1000 11852
dataset_31_200k 92033 325759984 15 53 1000 11853
dataset_31_200k 22494 235096276 15 54 1000 11854
dataset_31_200k 192088 1720530814 15 55 1000 11855
dataset_31_200k 12556 857292668 15 56 1000 11856
dataset_31_200k 37655 1341561161 15 57 1000 11857
dataset_31_200k 91007 864595585 15 58 1000 11858
dataset_31_200k 152495 875449887 15 59 1000 11859
dataset_31_200k 14756 704857143 15 60 1000 11860
dataset_31_200k 68352 1465405727 15 61 1000 11861
dataset_31_200k 188038 2086338808 15 62 1000 11862
dataset_31_200k 77916 153223279 15 63 1000 11863
dataset_31_200k 172368 406650317 15 64 1000 11864
dataset_31_200k 134756 1510003442 15 65 1000 11865
dataset_31_200k 194144 1175362753 15 66 1000 11866
dataset_31_200k 193776 377172 15 67 1000 11867
dataset_31_200k 158824 99271363 15 68 1000 11868
dataset_31_200k 115258 1160005198 15 69 1000 11869
dataset_31_200k 167617 1480634418 15 70 1000 11870
dataset_31_200k 197220 603176635 15 71 1000 11871
dataset_31_200k 147921 90183387 15 72 1000 11872
dataset_31_200k 162998 1098181519 15 73 1000 11873
dataset_31_200k 198325 401700039 15 74 1000 11874
dataset_31_200k 174136 258886176 15 75 1000 11875
dataset_31_200k 23512 1629064472 15 76 1000 11876
dataset_31_200k 19694 1650630331 15 77 1000 11877
dataset_31_200k 21464 1425122611 15 78 1000 11878
dataset_31_200k 51545 107275929 15 79 1000 11879
dataset_31_200k 145438 835395843 15 80 1000 11880
dataset_31_200k 129300 1717185531 15 81 1000 11881
dataset_31_200k 26033 1845904668 15 82 1000 11882
dataset_31_200k 149699 963016930 15 83 1000 11883
dataset_31_200k 113288 1304662000 15 84 1000 11884
dataset_31_200k 17733 289829426 15 85 1000 11885
dataset_31_200k 42900 1336092098 15 86 1000 11886
dataset_31_200k 66469 247826912 15 87 1000 11887
dataset_31_200k 162268 1954155763 15 88 1000 11888
dataset_31_200k 54457 52427462 15 89 1000 11889
dataset_31_200k 185834 484653198 15 90 1000 11890
dataset_31_200k 60644 676829709 15 91 1000 11891
dataset_31_200k 170590 2122698894 15 92 1000 11892
dataset_31_200k 134759 915391069 15 93 1000 11893
dataset_31_200k 161408 357187428 15 94 1000 11894
dataset_31_200k 10157 700613912 15 95 1000 11895
dataset_31_200k 194412 2030430042 15 96 1000 11896
dataset_31_200k 154235 616237126 15 97 1000 11897
dataset_31_200k 180645 183273603 15 98 1000 11898
dataset_31_200k 23791 1281042045 15 99 1000 11899
dataset_31_200k 20729 775362292 16 0 1000 11900
dataset_31_200k 119754 301486726 16 1 1000 11901
dataset_31_200k 103100 942417420 16 2 1000 11902
dataset_31_200k 98560 1371093318 16 3 1000 11903
dataset_31_200k 172788 919646103 16 4 1000 11904
dataset_31_200k 113494 2131429529 16 5 1000 11905
dataset_31_200k 41464 1596899920 16 6 1000 11906
dataset_31_200k 193381 1671697552 16 7 1000 11907
dataset_31_200k 15071 1413168882 16 8 1000 11908
dataset_31_200k 112674 725409175 16 9 1000 11909
dataset_31_200k 6221 845112596 16 10 1000 11910
dataset_31_200k 50620 1730440120 16 11 1000 11911
dataset_31_200k 28982 2017320222 16 12 1000 11912
dataset_31_200k 180522 1875906563 16 13 1000 11913
dataset_31_200k 70521 327089033 16 14 1000 11914
dataset_31_200k 98824 1877352740 16 15 1000 11915
dataset_31_200k 157786 497726049 16 16 1000 11916
dataset_31_200k 129292 48286911 16 17 1000 11917
dataset_31_200k 143231 1682428307 16 18 1000 11918
dataset_31_200k 50549 797463871 16 19 1000 11919
dataset_31_200k 17683 1578031116 16 20 1000 11920
dataset_31_200k 89064 274023849 16 21 1000 11921
dataset_31_200k 138939 238363572 16 22 1000 11922
dataset_31_200k 4404 155768889 16 23 1000 11923
dataset_31_200k 95770 866250159 16 24 1000 11924
dataset_31_200k 94726 1269790586 16 25 1000 11925
dataset_31_200k 8395 1117949523 16 26 1000 11926
dataset_31_200k 66235 1417289328 16 27 1000 11927
dataset_31_200k 178307 1861699105 16 28 1000 11928
dataset_31_200k 84058 264703834 16 29 1000 11929
dataset_31_200k 59753 1275782297 16 30 1000 11930
dataset_31_200k 107771 216796044 16 31 1000 11931
dataset_31_200k 129584 1213082611 16 32 1000 11932
dataset_31_200k 126555 1482833977 16 33 1000 11933
dataset_31_200k 36230 893693965 16 34 1000 11934
dataset_31_200k 47827 2135110761 16 35 1000 11935
dataset_31_200k 27801 1872784418 16 36 1000 11936
dataset_31_200k 146499 1145526201 16 37 1000 11937
dataset_31_200k 119163 437973422 16 38 1000 11938
dataset_31_200k 81393 1275635456 16 39 1000 11939
dataset_31_200k 17329 1015815401 16 40 1000 11940
dataset_31_200k 43751 1308975427 16 41 1000 11941
dataset_31_200k 162692 1189646203 16 42 1000 11942
dataset_31_200k 176212 136228021 16 43 1000 11943
dataset_31_200k 179315 929837636 16 44 1000 11944
dataset_31_200k 18575 1070036450 16 45 1000 11945
dataset_31_200k 196075 1078085882 16 46 1000 11946
dataset_31_200k 29705 739113259 16 47 1000 11947
dataset_31_200k 125141 133443902 16 48 1000 11948
dataset_31_200k 185269 727029551 16 49 1000 11949
dataset_31_200k 175326 1957855703 16 50 1000 11950
dataset_31_200k 85145 1543593839 16 51 1000 11951
dataset_31_200k 30139 1213755606 16 52 1000 11952
dataset_31_200k 103047 1942151020 16 53 1000 11953
dataset_31_200k 122179 966061079 16 54 1000 11954
dataset_31_200k 27318 83951198 16 55 1000 11955
dataset_31_200k 144460 1439504175 16 56 1000 11956
dataset_31_200k 191139 463321699 16 57 1000 11957
dataset_31_200k 144309 917414242 16 58 1000 11958
dataset_31_200k 156 74988191 16 59 1000 11959
dataset_31_200k 13788 386143397 16 60 1000 11960
dataset_31_200k 153698 1938136076 16 61 1000 11961
dataset_31_200k 97155 1849171890 16 62 1000 11962
dataset_31_200k 154689 2067986047 16 63 1000 11963
dataset_31_200k 189816 1253994944 16 64 1000 11964
dataset_31_200k 183135 1049772862 16 65 1000 11965
dataset_31_200k 36928 492089274 16 66 1000 11966
dataset_31_200k 146419 1010740879 16 67 1000 11967
dataset_31_200k 152036 225801263 16 68 1000 11968
dataset_31_200k 178555 572721623 16 69 1000 11969
dataset_31_200k 140580 865141061 16 70 1000 11970
dataset_31_200k 111464 809028927 16 71 1000 11971
dataset_31_200k 136953 1229003901 16 72 1000 11972
dataset_31_200k 13499 1620620978 16 73 1000 11973
dataset_31_200k 45758 75592673 16 74 1000 11974
dataset_31_200k 79347 770618953 16 75 1000 11975
dataset_31_200k 156511 1133225938 16 76 1000 11976
dataset_31_200k 165228 19348375 16 77 1000 11977
dataset_31_200k 129890 1116336867 16 78 1000 11978
dataset_31_200k 95261 855706016 16 79 1000 11979
dataset_31_200k 174909 92203242 16 80 1000 11980
dataset_31_200k 155093 1431972066 16 81 1000 11981
dataset_31_200k 168560 2004052089 16 82 1000 11982
dataset_31_200k 95092 566174280 16 83 1000 11983
dataset_31_200k 58322 1154493943 16 84 1000 11984
dataset_31_200k 67047 77166290 16 85 1000 11985
dataset_31_200k 65891 466547486 16 86 1000 11986
dataset_31_200k 180116 529656684 16 87 1000 11987
dataset_31_200k 174080 977821250 16 88 1000 11988
dataset_31_200k 85107 1338650898 16 89 1000 11989
dataset_31_200k 197727 566387441 16 90 1000 11990
dataset_31_200k 85353 678510036 16 91 1000 11991
dataset_31_200k 30676 1362497165 16 92 1000 11992
dataset_31_200k 130629 1949831296 16 93 1000 11993
dataset_31_200k 161594 15354691 16 94 1000 11994
dataset_31_200k 77977 706990975 16 95 1000 11995
dataset_31_200k 49887 682501778 16 96 1000 11996
dataset_31_200k 146549 393322240 16 97 1000 11997
dataset_31_200k 68132 131739337 16 98 1000 11998
dataset_31_200k 8721 1858887594 16 99 1000 11999
dataset_31_400k 98840 1437074143 1 0 1000 12000
dataset_31_400k 33391 13509356 1 1 1000 12001
dataset_31_400k 288129 1022558194 1 2 1000 12002
dataset_31_400k 16374 1298496188 1 3 1000 12003
dataset_31_400k 58593 1381911168 1 4 1000 12004
dataset_31_400k 305105 1890213518 1 5 1000 12005
dataset_31_400k 310799 61192927 1 6 1000 12006
dataset_31_400k 163840 479929686 1 7 1000 12007
dataset_31_400k 89483 1849822223 1 8 1000 12008
dataset_31_400k 357617 1766378700 1 9 1000 12009
dataset_31_400k 390842 1940009289 1 10 1000 12010
dataset_31_400k 78406 1099418944 1 11 1000 12011
dataset_31_400k 123435 77093420 1 12 1000 12012
dataset_31_400k 393779 1083216207 1 13 1000 12013
dataset_31_400k 34267 1260788222 1 14 1000 12014
dataset_31_400k 324668 435276565 1 15 1000 12015
dataset_31_400k 376094 2124459934 1 16 1000 12016
dataset_31_400k 56131 1572107825 1 17 1000 12017
dataset_31_400k 68219 848874132 1 18 1000 12018
dataset_31_400k 132145 693007317 1 19 1000 12019
dataset_31_400k 350628 61224796 1 20 1000 12020
dataset_31_400k 254462 42294687 1 21 1000 12021
dataset_31_400k 125238 868466468 1 22 1000 12022
dataset_31_400k 18658 1297647142 1 23 1000 12023
dataset_31_400k 238 380468731 1 24 1000 12024
dataset_31_400k 223420 19258515 1 25 1000 12025
dataset_31_400k 38137 60279355 1 26 1000 12026
dataset_31_400k 164619 1715328 1 27 1000 12027
dataset_31_400k 397396 1942245331 1 28 1000 12028
dataset_31_400k 287534 1403824936 1 29 1000 12029
dataset_31_400k 348309 880558016 1 30 1000 12030
dataset_31_400k 59860 585711710 1 31 1000 12031
dataset_31_400k 318396 40345128 1 32 1000 12032
dataset_31_400k 194481 1990767041 1 33 1000 12033
dataset_31_400k 188506 1444440455 1 34 1000 12034
dataset_31_400k 67134 571050663 1 35 1000 12035
dataset_31_400k 94103 839300774 1 36 1000 12036
dataset_31_400k 351611 1012984692 1 37 1000 12037
dataset_31_400k 185171 1853738514 1 38 1000 12038
dataset_31_400k 149814 561678521 1 39 1000 12039
dataset_31_400k 286097 1938400583 1 40 1000 12040
dataset_31_400k 196759 775392557 1 41 1000 12041
dataset_31_400k 187807 136058126 1 42 1000 12042
dataset_31_400k 13098 526656292 1 43 1000 12043
dataset_31_400k 378306 1419551266 1 44 1000 12044
dataset_31_400k 140649 1820572970 1 45 1000 12045
dataset_31_400k 204908 691208519 1 46 1000 12046
dataset_31_400k 133173 1235200124 1 47 1000 12047
dataset_31_400k 377082 1604268625 1 48 1000 12048
dataset_31_400k 151741 153926674 1 49 1000 12049
dataset_31_400k 27971 1927114180 1 50 1000 12050
dataset_31_400k 281019 1476699435 1 51 1000 12051
dataset_31_400k 133671 558023842 1 52 1000 12052
dataset_31_400k 398402 1488566372 1 53 1000 12053
dataset_31_400k 217827 825501370 1 54 1000 12054
dataset_31_400k 258299 1707491636 1 55 1000 12055
dataset_31_400k 216906 498486217 1 56 1000 12056
dataset_31_400k 290536 1406598854 1 57 1000 12057
dataset_31_400k 87194 855507000 1 58 1000 12058
dataset_31_400k 173377 443714586 1 59 1000 12059
dataset_31_400k 53626 991837142 1 60 1000 12060
dataset_31_400k 128707 1651895041 1 61 1000 12061
dataset_31_400k 377926 459788849 1 62 1000 12062
dataset_31_400k 215135 1273898766 1 63 1000 12063
dataset_31_400k 380552 1507505092 1 64 1000 12064
dataset_31_400k 274276 1853274292 1 65 1000 12065
dataset_31_400k 130672 50039360 1 66 1000 12066
dataset_31_400k 249320 1728455592 1 67 1000 12067
dataset_31_400k 294453 1966119056 1 68 1000 12068
dataset_31_400k 211882 380215395 1 69 1000 12069
dataset_31_400k 152597 368506837 1 70 1000 12070
dataset_31_400k 263249 1385691350 1 71 1000 12071
dataset_31_400k 31673 59092162 1 72 1000 12072
dataset_31_400k 149398 949652389 1 73 1000 12073
dataset_31_400k 2910 622936669 1 74 1000 12074
dataset_31_400k 36258 618529987 1 75 1000 12075
dataset_31_400k 252121 766180454 1 76 1000 12076
dataset_31_400k 161558 317971659 1 77 1000 12077
dataset_31_400k 145785 1028445096 1 78 1000 12078
dataset_31_400k 235362 1641402072 1 79 1000 12079
dataset_31_400k 237964 2138803215 1 80 1000 12080
dataset_31_400k 317517 6133202 1 81 1000 12081
dataset_31_400k 24863 200639357 1 82 1000 12082
dataset_31_400k 190275 1606465710 1 83 1000 12083
dataset_31_400k 144393 368204198 1 84 1000 12084
dataset_31_400k 360911 1547225378 1 85 1000 12085
dataset_31_400k 227429 749837753 1 86 1000 12086
dataset_31_400k 398286 87355030 1 87 1000 12087
dataset_31_400k 109556 643857750 1 88 1000 12088
dataset_31_400k 103192 1481047364 1 89 1000 12089
dataset_31_400k 142156 1644364664 1 90 1000 12090
dataset_31_400k 361838 1118303143 1 91 1000 12091
dataset_31_400k 197943 1003178588 1 92 1000 12092
dataset_31_400k 211490 1826971031 1 93 1000 12093
dataset_31_400k 88993 1356790050 1 94 1000 12094
dataset_31_400k 235472 1003675601 1 95 1000 12095
dataset_31_400k 89743 201188672 1 96 1000 12096
dataset_31_400k 323668 1795573817 1 97 1000 12097
dataset_31_400k 363385 329920295 1 98 1000 12098
dataset_31_400k 399065 749471556 1 99 1000 12099
dataset_31_400k 250781 653454279 2 0 1000 12100
dataset_31_400k 184860 885073691 2 1 1000 12101
dataset_31_400k 209372 629791599 2 2 1000 12102
dataset_31_400k 32 102533306 2 3 1000 12103
dataset_31_400k 225985 1448480918 2 4 1000 12104
dataset_31_400k 157255 1960232848 2 5 1000 12105
dataset_31_400k 362669 350426801 2 6 1000 12106
dataset_31_400k 312069 447384686 2 7 1000 12107
dataset_31_400k 78155 1966418367 2 8 1000 12108
dataset_31_400k 30105 99247739 2 9 1000 12109
dataset_31_400k 396038 1168071170 2 10 1000 12110
dataset_31_400k 217678 1434991356 2 11 1000 12111
dataset_31_400k 244569 1799865056 2 12 1000 12112
dataset_31_400k 104329 2064823673 2 13 1000 12113
dataset_31_400k 27241 534272524 2 14 1000 12114
dataset_31_400k 250113 1131276397 2 15 1000 12115
dataset_31_400k 56978 464724258 2 16 1000 12116
dataset_31_400k 155828 545669166 2 17 1000 12117
dataset_31_400k 179133 2078981542 2 18 1000 12118
dataset_31_400k 209096 1795646468 2 19 1000 12119
dataset_31_400k 383663 568021414 2 20 1000 12120
dataset_31_400k 203539 450732164 2 21 1000 12121
dataset_31_400k 361557 1098447797 2 22 1000 12122
dataset_31_400k 321829 245656696 2 23 1000 12123
dataset_31_400k 221086 973059723 2 24 1000 12124
dataset_31_400k 344412 840758076 2 25 1000 12125
dataset_31_400k 266527 21653120 2 26 1000 12126
dataset_31_400k 194056 29485994 2 27 1000 12127
dataset_31_400k 306072 1794143423 2 28 1000 12128
dataset_31_400k 313432 683420184 2 29 1000 12129
dataset_31_400k 298251 99474723 2 30 1000 12130
dataset_31_400k 232688 588114419 2 31 1000 12131
dataset_31_400k 93660 321050412 2 32 1000 12132
dataset_31_400k 13350 617815017 2 33 1000 12133
dataset_31_400k 99397 83552276 2 34 1000 12134
dataset_31_400k 161899 140928972 2 35 1000 12135
dataset_31_400k 169280 326875396 2 36 1000 12136
dataset_31_400k 311641 1490232193 2 37 1000 12137
dataset_31_400k 328360 942059179 2 38 1000 12138
dataset_31_400k 259050 855823 2 39 1000 12139
dataset_31_400k 345204 1033662521 2 40 1000 12140
dataset_31_400k 167463 1641693886 2 41 1000 12141
dataset_31_400k 13213 1139645951 2 42 1000 12142
dataset_31_400k 105554 74668879 2 43 1000 12143
dataset_31_400k 3755 569260477 2 44 1000 12144
dataset_31_400k 160592 143747865 2 45 1000 12145
dataset_31_400k 184887 1694802235 2 46 1000 12146
dataset_31_400k 35072 2004350115 2 47 1000 12147
dataset_31_400k 396466 1776318628 2 48 1000 12148
dataset_31_400k 350158 415603960 2 49 1000 12149
dataset_31_400k 263400 1535730869 2 50 1000 12150
dataset_31_400k 168945 1553696640 2 51 1000 12151
dataset_31_400k 392643 1640552810 2 52 1000 12152
dataset_31_400k 226203 745877535 2 53 1000 12153
dataset_31_400k 90556 2032259310 2 54 1000 12154
dataset_31_400k 198565 1986992728 2 55 1000 12155
dataset_31_400k 109126 215057554 2 56 1000 12156
dataset_31_400k 181793 910559590 2 57 1000 12157
dataset_31_400k 101731 899235401 2 58 1000 12158
dataset_31_400k 194297 473297734 2 59 1000 12159
dataset_31_400k 195536 1367556238 2 60 1000 12160
dataset_31_400k 321251 398301191 2 61 1000 12161
dataset_31_400k 348785 1736862939 2 62 1000 12162
dataset_31_400k 201143 1845099522 2 63 1000 12163
dataset_31_400k 394946 443244203 2 64 1000 12164
dataset_31_400k 183190 802455793 2 65 1000 12165
dataset_31_400k 149132 1407650461 2 66 1000 12166
dataset_31_400k 166372 610032842 2 67 1000 12167
dataset_31_400k 86535 255817252 2 68 1000 12168
dataset_31_400k 386573 666952374 2 69 1000 12169
dataset_31_400k 298948 265227437 2 70 1000 12170
dataset_31_400k 291268 148426049 2 71 1000 12171
dataset_31_400k 260593 1774472667 2 72 1000 12172
dataset_31_400k 388791 72806898 2 73 1000 12173
dataset_31_400k 382583 480618269 2 74 1000 12174
dataset_31_400k 25384 400405546 2 75 1000 12175
dataset_31_400k 342220 726520070 2 76 1000 12176
dataset_31_400k 207433 739087682 2 77 1000 12177
dataset_31_400k 396289 1716121433 2 78 1000 12178
dataset_31_400k 276654 1943659999 2 79 1000 12179
dataset_31_400k 292985 522245083 2 80 1000 12180
dataset_31_400k 240387 1941352988 2 81 1000 12181
dataset_31_400k 179485 74691936 2 82 1000 12182
dataset_31_400k 132817 573033868 2 83 1000 12183
dataset_31_400k 109717 1978917927 2 84 1000 12184
dataset_31_400k 202697 1317133433 2 85 1000 12185
dataset_31_400k 193413 1921473044 2 86 1000 12186
dataset_31_400k 163599 1260951869 2 87 1000 12187
dataset_31_400k 108477 826902418 2 88 1000 12188
dataset_31_400k 224347 1495126492 2 89 1000 12189
dataset_31_400k 120474 873908387 2 90 1000 12190
dataset_31_400k 357408 1188605322 2 91 1000 12191
dataset_31_400k 346859 2007389878 2 92 1000 12192
dataset_31_400k 146378 2014331713 2 93 1000 12193
dataset_31_400k 171867 952287361 2 94 1000 12194
dataset_31_400k 120149 1912731008 2 95 1000 12195
dataset_31_400k 136317 422803236 2 96 1000 12196
dataset_31_400k 98667 1769915407 2 97 1000 12197
dataset_31_400k 39889 964105516 2 98 1000 12198
dataset_31_400k 301000 102438711 2 99 1000 12199
dataset_31_400k 169719 1372213894 3 0 1000 12200
dataset_31_400k 342639 686344085 3 1 1000 12201
dataset_31_400k 340819 1635613121 3 2 1000 12202
dataset_31_400k 59511 1549418433 3 3 1000 12203
dataset_31_400k 394820 2093050993 3 4 1000 12204
dataset_31_400k 144420 2088009298 3 5 1000 12205
dataset_31_400k 140202 1159951064 3 6 1000 12206
dataset_31_400k 256628 2016191816 3 7 1000 12207
dataset_31_400k 154211 1746076920 3 8 1000 12208
dataset_31_400k 235550 1477902378 3 9 1000 12209
dataset_31_400k 72142 1427873 3 10 1000 12210
dataset_31_400k 36454 497868682 3 11 1000 12211
dataset_31_400k 184430 1883379317 3 12 1000 12212
dataset_31_400k 44311 866030941 3 13 1000 12213
dataset_31_400k 71966 808626317 3 14 1000 12214
dataset_31_400k 313359 656973798 3 15 1000 12215
dataset_31_400k 81771 1859149967 3 16 1000 12216
dataset_31_400k 241233 782390696 3 17 1000 12217
dataset_31_400k 155874 527936836 3 18 1000 12218
dataset_31_400k 375599 1858330056 3 19 1000 12219
dataset_31_400k 200658 826193475 3 20 1000 12220
dataset_31_400k 293508 1224089216 3 21 1000 12221
dataset_31_400k 292890 1061346659 3 22 1000 12222
dataset_31_400k 15718 2042597255 3 23 1000 12223
dataset_31_400k 6779 1849896533 3 24 1000 12224
dataset_31_400k 257880 925465915 3 25 1000 12225
dataset_31_400k 76458 2052393532 3 26 1000 12226
dataset_31_400k 101499 504457297 3 27 1000 12227
dataset_31_400k 16403 1445883791 3 28 1000 12228
dataset_31_400k 40401 1410698719 3 29 1000 12229
dataset_31_400k 359220 2061278435 3 30 1000 12230
dataset_31_400k 276437 1396604423 3 31 1000 12231
dataset_31_400k 143781 1194508697 3 32 1000 12232
dataset_31_400k 347582 66155974 3 33 1000 12233
dataset_31_400k 106766 1174195559 3 34 1000 12234
dataset_31_400k 314125 364269917 3 35 1000 12235
dataset_31_400k 261715 1140368831 3 36 1000 12236
dataset_31_400k 248368 1455148883 3 37 1000 12237
dataset_31_400k 164374 2002294225 3 38 1000 12238
dataset_31_400k 23517 2087487410 3 39 1000 12239
dataset_31_400k 107673 920357668 3 40 1000 12240
dataset_31_400k 46962 164176766 3 41 1000 12241
dataset_31_400k 376392 1364690240 3 42 1000 12242
dataset_31_400k 270361 1451044316 3 43 1000 12243
dataset_31_400k 385873 886233789 3 44 1000 12244
dataset_31_400k 194339 902759987 3 45 1000 12245
dataset_31_400k 267359 624230337 3 46 1000 12246
dataset_31_400k 277890 563365599 3 47 1000 12247
dataset_31_400k 212872 1011393424 3 48 1000 12248
dataset_31_400k 255563 876127573 3 49 1000 12249
